,wrapperType,kind,artistId,collectionId,trackId,artistName,collectionName,trackName,collectionCensoredName,trackCensoredName,artistViewUrl,collectionViewUrl,trackViewUrl,previewUrl,artworkUrl30,artworkUrl60,artworkUrl100,collectionPrice,trackPrice,releaseDate,collectionExplicitness,trackExplicitness,discCount,discNumber,trackCount,trackNumber,trackTimeMillis,country,currency,primaryGenreName,isStreamable,collectionArtistName
154,track,song,136975,1441164359,1441164631,The Beatles,Rubber Soul,What Goes On,Rubber Soul,What Goes On,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/what-goes-on/1441164359?i=1441164631&uo=4,https://music.apple.com/us/album/what-goes-on/1441164359?i=1441164631&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/9f/6d/06/9f6d060b-353f-b6d8-4210-3eea69ddacb5/mzaf_10250396464891423187.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/ad/b6/b6/adb6b6d3-b3ee-ec61-10ea-91b173773b42/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/ad/b6/b6/adb6b6d3-b3ee-ec61-10ea-91b173773b42/source/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/ad/b6/b6/adb6b6d3-b3ee-ec61-10ea-91b173773b42/source/100x100bb.jpg,12.99,1.29,1965-12-03T12:00:00Z,notExplicit,notExplicit,1,1,14,8,168573,USA,USD,Rock,True,
155,track,song,136975,1441132965,1441133471,The Beatles,The Beatles 1962-1966 (The Red Album),Can't Buy Me Love,The Beatles 1962-1966 (The Red Album),Can't Buy Me Love,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/cant-buy-me-love/1441132965?i=1441133471&uo=4,https://music.apple.com/us/album/cant-buy-me-love/1441132965?i=1441133471&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ac/ef/90/acef9020-421f-3eeb-c0d0-afb936311580/mzaf_8596213186845213976.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/100x100bb.jpg,19.99,1.29,1964-03-16T12:00:00Z,notExplicit,notExplicit,2,1,13,7,133107,USA,USD,Rock,True,
156,track,song,136975,1441132965,1441134120,The Beatles,The Beatles 1962-1966 (The Red Album),Paperback Writer,The Beatles 1962-1966 (The Red Album),Paperback Writer,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/paperback-writer/1441132965?i=1441134120&uo=4,https://music.apple.com/us/album/paperback-writer/1441132965?i=1441134120&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/dc/cd/11/dccd1190-eae5-bc4a-90bc-4d4d3964668c/mzaf_2035985861640651260.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/100x100bb.jpg,19.99,1.29,1966-05-30T12:00:00Z,notExplicit,notExplicit,2,2,13,11,139187,USA,USD,Rock,True,
157,track,song,136975,1441164670,1441165123,The Beatles,Revolver,Yellow Submarine,Revolver,Yellow Submarine,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/yellow-submarine/1441164670?i=1441165123&uo=4,https://music.apple.com/us/album/yellow-submarine/1441164670?i=1441165123&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/65/e4/92/65e4926b-9106-3a29-be31-73a53b3d5e10/mzaf_10778877010080597518.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/94/ae/3e/94ae3ecc-3a86-0d22-023d-148e6bd1c106/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/94/ae/3e/94ae3ecc-3a86-0d22-023d-148e6bd1c106/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/94/ae/3e/94ae3ecc-3a86-0d22-023d-148e6bd1c106/source/100x100bb.jpg,12.99,1.29,1966-08-05T12:00:00Z,notExplicit,notExplicit,1,1,14,6,158880,USA,USD,Rock,True,
158,track,song,136975,1441164416,1441164417,The Beatles,A Hard Day's Night,A Hard Day's Night,A Hard Day's Night,A Hard Day's Night,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/a-hard-days-night/1441164416?i=1441164417&uo=4,https://music.apple.com/us/album/a-hard-days-night/1441164416?i=1441164417&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/2c/69/74/2c6974e7-0b3a-0b55-d2cd-8f7e84f688bf/mzaf_14856070642113520630.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/f6/0c/d8/f60cd816-d431-03de-b714-ce6d726b075c/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/f6/0c/d8/f60cd816-d431-03de-b714-ce6d726b075c/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/f6/0c/d8/f60cd816-d431-03de-b714-ce6d726b075c/source/100x100bb.jpg,12.99,1.29,1964-07-10T12:00:00Z,notExplicit,notExplicit,1,1,13,1,153200,USA,USD,Rock,True,
159,track,song,136975,1441132965,1441133487,The Beatles,The Beatles 1962-1966 (The Red Album),Eight Days a Week,The Beatles 1962-1966 (The Red Album),Eight Days a Week,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/eight-days-a-week/1441132965?i=1441133487&uo=4,https://music.apple.com/us/album/eight-days-a-week/1441132965?i=1441133487&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/57/9a/d7/579ad7b2-99c9-b5d3-80ed-d91be3489f06/mzaf_8297215084372252585.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/100x100bb.jpg,19.99,1.29,1964-12-04T12:00:00Z,notExplicit,notExplicit,2,1,13,10,164533,USA,USD,Rock,True,
160,track,song,136975,1441133389,1441133808,The Beatles,Love,Here Comes the Sun / The Inner Light,Love,Here Comes the Sun / The Inner Light,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/here-comes-the-sun-the-inner-light/1441133389?i=1441133808&uo=4,https://music.apple.com/us/album/here-comes-the-sun-the-inner-light/1441133389?i=1441133808&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/98/92/08/98920800-4707-7991-d8a7-9989be78c14e/mzaf_1211937346523897370.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/ed/c1/be/edc1bea7-0178-4abd-0fec-059b48e48505/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/ed/c1/be/edc1bea7-0178-4abd-0fec-059b48e48505/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/ed/c1/be/edc1bea7-0178-4abd-0fec-059b48e48505/source/100x100bb.jpg,12.99,1.29,2006-11-17T12:00:00Z,notExplicit,notExplicit,1,1,28,18,258126,USA,USD,Rock,True,
161,track,song,136975,1441132965,1441133711,The Beatles,The Beatles 1962-1966 (The Red Album),Help!,The Beatles 1962-1966 (The Red Album),Help!,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/help/1441132965?i=1441133711&uo=4,https://music.apple.com/us/album/help/1441132965?i=1441133711&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/9e/d5/67/9ed567ac-5c33-8f1a-1a25-67153d0dc837/mzaf_17894303408647681166.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/100x100bb.jpg,19.99,1.29,1965-07-19T12:00:00Z,notExplicit,notExplicit,2,2,13,1,139280,USA,USD,Pop,True,
162,track,song,136975,1441132965,1441134125,The Beatles,The Beatles 1962-1966 (The Red Album),Eleanor Rigby,The Beatles 1962-1966 (The Red Album),Eleanor Rigby,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/eleanor-rigby/1441132965?i=1441134125&uo=4,https://music.apple.com/us/album/eleanor-rigby/1441132965?i=1441134125&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/01/0f/03/010f03fa-45c0-d1fd-2dbe-22117d6e17c4/mzaf_14263507669256873866.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/100x100bb.jpg,19.99,1.29,1966-08-05T12:00:00Z,notExplicit,notExplicit,2,2,13,12,128160,USA,USD,Rock,True,
163,track,song,136975,1441164495,1441164893,The Beatles,Let It Be,The Long and Winding Road,Let It Be,The Long and Winding Road,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/the-long-and-winding-road/1441164495?i=1441164893&uo=4,https://music.apple.com/us/album/the-long-and-winding-road/1441164495?i=1441164893&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/c9/fb/41/c9fb4179-5ad4-e508-82e3-d0f215783089/mzaf_4319617228045355580.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/a7/d6/f0/a7d6f05d-1c71-edd2-a6be-1e7c70ebca40/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/a7/d6/f0/a7d6f05d-1c71-edd2-a6be-1e7c70ebca40/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/a7/d6/f0/a7d6f05d-1c71-edd2-a6be-1e7c70ebca40/source/100x100bb.jpg,12.99,1.29,1970-05-08T12:00:00Z,notExplicit,notExplicit,1,1,12,10,218187,USA,USD,Rock,True,
164,track,song,136975,1441164524,1441164801,The Beatles,Help!,I've Just Seen a Face,Help!,I've Just Seen a Face,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/ive-just-seen-a-face/1441164524?i=1441164801&uo=4,https://music.apple.com/us/album/ive-just-seen-a-face/1441164524?i=1441164801&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/18/84/09/18840967-e526-95dd-9d79-9e9bd3078ac2/mzaf_2691569701399458215.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/2f/06/ca/2f06ca72-e389-4436-1669-5ad7f7cc44c5/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/2f/06/ca/2f06ca72-e389-4436-1669-5ad7f7cc44c5/source/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/2f/06/ca/2f06ca72-e389-4436-1669-5ad7f7cc44c5/source/100x100bb.jpg,12.99,1.29,1965-08-06T12:00:00Z,notExplicit,notExplicit,1,1,14,12,125040,USA,USD,Rock,True,
165,track,song,136975,1441132965,1441133491,The Beatles,The Beatles 1962-1966 (The Red Album),I Feel Fine,The Beatles 1962-1966 (The Red Album),I Feel Fine,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/i-feel-fine/1441132965?i=1441133491&uo=4,https://music.apple.com/us/album/i-feel-fine/1441132965?i=1441133491&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/ac/24/85/ac248541-c778-aa23-35a0-16e16f4e6105/mzaf_4450109534322864759.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/100x100bb.jpg,19.99,1.29,1964-11-23T12:00:00Z,notExplicit,notExplicit,2,1,13,11,140400,USA,USD,Rock,True,
166,track,song,136975,1441132965,1441133727,The Beatles,The Beatles 1962-1966 (The Red Album),Drive My Car,The Beatles 1962-1966 (The Red Album),Drive My Car,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/drive-my-car/1441132965?i=1441133727&uo=4,https://music.apple.com/us/album/drive-my-car/1441132965?i=1441133727&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/52/b7/bb/52b7bbe5-afb8-6b09-b689-9de777732511/mzaf_12264861759159842952.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/100x100bb.jpg,19.99,1.29,1965-12-03T12:00:00Z,notExplicit,notExplicit,2,2,13,5,148453,USA,USD,Rock,True,
167,track,song,136975,1441132965,1441134003,The Beatles,The Beatles 1962-1966 (The Red Album),Michelle,The Beatles 1962-1966 (The Red Album),Michelle,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/michelle/1441132965?i=1441134003&uo=4,https://music.apple.com/us/album/michelle/1441132965?i=1441134003&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/6c/f5/df/6cf5dff7-8707-d323-7eaf-f71626441bd8/mzaf_13940798160686653415.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/100x100bb.jpg,19.99,1.29,1965-12-03T12:00:00Z,notExplicit,notExplicit,2,2,13,8,162453,USA,USD,Rock,True,
168,track,song,136975,1441164670,1441164815,The Beatles,Revolver,Love You To,Revolver,Love You To,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/love-you-to/1441164670?i=1441164815&uo=4,https://music.apple.com/us/album/love-you-to/1441164670?i=1441164815&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/3c/a1/93/3ca193b7-54f3-b091-aafb-677395f007e3/mzaf_13645983318103823978.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/94/ae/3e/94ae3ecc-3a86-0d22-023d-148e6bd1c106/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/94/ae/3e/94ae3ecc-3a86-0d22-023d-148e6bd1c106/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/94/ae/3e/94ae3ecc-3a86-0d22-023d-148e6bd1c106/source/100x100bb.jpg,12.99,1.29,1966-08-05T12:00:00Z,notExplicit,notExplicit,1,1,14,4,179827,USA,USD,Rock,True,
169,track,song,136975,1441164495,1441164953,The Beatles,Let It Be,Get Back,Let It Be,Get Back,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/get-back/1441164495?i=1441164953&uo=4,https://music.apple.com/us/album/get-back/1441164495?i=1441164953&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/36/73/85/3673853c-4f42-7954-1d8e-39cfd2f8d92c/mzaf_17047281750386376163.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/a7/d6/f0/a7d6f05d-1c71-edd2-a6be-1e7c70ebca40/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/a7/d6/f0/a7d6f05d-1c71-edd2-a6be-1e7c70ebca40/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/a7/d6/f0/a7d6f05d-1c71-edd2-a6be-1e7c70ebca40/source/100x100bb.jpg,12.99,1.29,1969-04-11T12:00:00Z,notExplicit,notExplicit,1,1,12,12,187382,USA,USD,Rock,True,
170,track,song,136975,1441163490,1441163755,The Beatles,Magical Mystery Tour,"Hello, Goodbye",Magical Mystery Tour,"Hello, Goodbye",https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/hello-goodbye/1441163490?i=1441163755&uo=4,https://music.apple.com/us/album/hello-goodbye/1441163490?i=1441163755&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/4e/b0/27/4eb0270c-aedf-ff70-9e9a-f4a4da67c49c/mzaf_10482485645638621006.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/3d/89/ee/3d89ee1c-925c-8ca3-d239-853952ecb4a1/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/3d/89/ee/3d89ee1c-925c-8ca3-d239-853952ecb4a1/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/3d/89/ee/3d89ee1c-925c-8ca3-d239-853952ecb4a1/source/100x100bb.jpg,12.99,1.29,1967-11-24T12:00:00Z,notExplicit,notExplicit,1,1,11,7,208840,USA,USD,Rock,True,
171,track,song,136975,1441132965,1441132983,The Beatles,The Beatles 1962-1966 (The Red Album),Love Me Do,The Beatles 1962-1966 (The Red Album),Love Me Do (Mono Version),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/love-me-do-mono-version/1441132965?i=1441132983&uo=4,https://music.apple.com/us/album/love-me-do-mono-version/1441132965?i=1441132983&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/eb/af/54/ebaf549f-ed92-e954-7c01-8fd15e5c2c8c/mzaf_134898313237304715.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/100x100bb.jpg,19.99,1.29,1962-10-05T12:00:00Z,notExplicit,notExplicit,2,1,13,1,141120,USA,USD,Rock,True,
172,track,song,136975,1441164670,1441165144,The Beatles,Revolver,I Want to Tell You,Revolver,I Want to Tell You,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/i-want-to-tell-you/1441164670?i=1441165144&uo=4,https://music.apple.com/us/album/i-want-to-tell-you/1441164670?i=1441165144&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/6d/cf/d2/6dcfd217-0b94-af71-48bd-77a3b0a99a2c/mzaf_6820198297103962556.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/94/ae/3e/94ae3ecc-3a86-0d22-023d-148e6bd1c106/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/94/ae/3e/94ae3ecc-3a86-0d22-023d-148e6bd1c106/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/94/ae/3e/94ae3ecc-3a86-0d22-023d-148e6bd1c106/source/100x100bb.jpg,12.99,1.29,1966-08-05T12:00:00Z,notExplicit,notExplicit,1,1,14,12,147973,USA,USD,Rock,True,
173,track,song,136975,1441163490,1441163496,The Beatles,Magical Mystery Tour,Magical Mystery Tour,Magical Mystery Tour,Magical Mystery Tour,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/magical-mystery-tour/1441163490?i=1441163496&uo=4,https://music.apple.com/us/album/magical-mystery-tour/1441163490?i=1441163496&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/c7/92/e7/c792e798-70a8-faed-c428-8740f7f45139/mzaf_16268880539035697284.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/3d/89/ee/3d89ee1c-925c-8ca3-d239-853952ecb4a1/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/3d/89/ee/3d89ee1c-925c-8ca3-d239-853952ecb4a1/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/3d/89/ee/3d89ee1c-925c-8ca3-d239-853952ecb4a1/source/100x100bb.jpg,12.99,1.29,1967-11-27T12:00:00Z,notExplicit,notExplicit,1,1,11,1,169107,USA,USD,Rock,True,
174,track,song,136975,1441164359,1441164626,The Beatles,Rubber Soul,The Word,Rubber Soul,The Word,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/the-word/1441164359?i=1441164626&uo=4,https://music.apple.com/us/album/the-word/1441164359?i=1441164626&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/24/b7/72/24b77296-58fe-7331-c91c-6551c0e62664/mzaf_7011682301891453641.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/ad/b6/b6/adb6b6d3-b3ee-ec61-10ea-91b173773b42/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/ad/b6/b6/adb6b6d3-b3ee-ec61-10ea-91b173773b42/source/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/ad/b6/b6/adb6b6d3-b3ee-ec61-10ea-91b173773b42/source/100x100bb.jpg,12.99,1.29,1965-12-03T12:00:00Z,notExplicit,notExplicit,1,1,14,6,163107,USA,USD,Rock,True,
175,track,song,136975,1441164816,1441164819,The Beatles,Please Please Me,I Saw Her Standing There,Please Please Me,I Saw Her Standing There,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/i-saw-her-standing-there/1441164816?i=1441164819&uo=4,https://music.apple.com/us/album/i-saw-her-standing-there/1441164816?i=1441164819&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/be/3b/4c/be3b4c09-fdb6-f8ee-edfd-b51080e8f64b/mzaf_1609395497452904676.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/da/1c/2a/da1c2a82-0fd6-5370-7be5-9fe1397ab618/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/da/1c/2a/da1c2a82-0fd6-5370-7be5-9fe1397ab618/source/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/da/1c/2a/da1c2a82-0fd6-5370-7be5-9fe1397ab618/source/100x100bb.jpg,12.99,1.29,1963-03-22T12:00:00Z,notExplicit,notExplicit,1,1,14,1,172947,USA,USD,Rock,True,
176,track,song,136975,1441132965,1441133324,The Beatles,The Beatles 1962-1966 (The Red Album),From Me to You,The Beatles 1962-1966 (The Red Album),From Me to You (Mono Version),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/from-me-to-you-mono-version/1441132965?i=1441133324&uo=4,https://music.apple.com/us/album/from-me-to-you-mono-version/1441132965?i=1441133324&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/b9/df/a3/b9dfa362-f34a-b522-3527-fb9c30bf9454/mzaf_485975950373912600.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/100x100bb.jpg,19.99,1.29,1963-01-11T12:00:00Z,notExplicit,notExplicit,2,1,13,3,117907,USA,USD,Pop,True,
177,track,song,136975,1441164670,1441165143,The Beatles,Revolver,Doctor Robert,Revolver,Doctor Robert,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/doctor-robert/1441164670?i=1441165143&uo=4,https://music.apple.com/us/album/doctor-robert/1441164670?i=1441165143&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/42/dc/61/42dc616a-388b-c5c7-d452-80d05542dfef/mzaf_17486904095206366112.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/94/ae/3e/94ae3ecc-3a86-0d22-023d-148e6bd1c106/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/94/ae/3e/94ae3ecc-3a86-0d22-023d-148e6bd1c106/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/94/ae/3e/94ae3ecc-3a86-0d22-023d-148e6bd1c106/source/100x100bb.jpg,12.99,1.29,1966-06-20T12:00:00Z,notExplicit,notExplicit,1,1,14,11,134267,USA,USD,Rock,True,
